musteri_id,tarih,yas,cinsiyet,sehir,egitim,segment,gelir,harcama,siparis_sayisi,memnuniyet,indirim_orani,uyelik_suresi
MUS_0413,2023-02-01,67,Erkek,Adana,Doktora,Standart,26261.121774253323,5671.368921946345,9,6.0,46.441714937689625,14
MUS_0414,2022-04-20,49,Kadın,Adana,Lise,Standart,24048.754685595883,8836.976592118039,0,5.0,29.566695628037422,4
MUS_0415,2023-10-04,64,Kadın,Istanbul,Yukseklisans,Standart,22582.535556947634,8398.430113792976,2,6.0,6.060163868584634,32
MUS_0416,2022-01-30,39,Erkek,Istanbul,Yukseklisans,Standart,32881.23612564118,8596.39035823678,3,8.0,9.201493234123104,60
MUS_0417,2023-08-13,40,Erkek,Izmir,Ilkokul,Standart,39796.3353414989,4367.908546207393,9,5.0,47.71776726624222,1
MUS_0418,2023-05-12,19,Kadın,Ankara,Lisans,Premium,19253.535258536198,7124.429276187748,4,6.0,36.908429284830916,12
MUS_0419,2023-10-23,44,Kadın,Istanbul,Doktora,Standart,21336.554653025818,2354.4940620431366,7,6.0,,120
MUS_0420,2023-10-18,59,Kadın,Izmir,Ortaokul,Premium,25661.79430998696,8814.45328410585,6,8.0,3.6249297002527268,31
MUS_0421,2022-02-08,19,Kadın,Ankara,Lisans,Elit,22527.806645234035,4071.6317722670506,9,9.0,44.76494188544735,73
MUS_0422,2023-03-21,43,Kadın,Adana,Doktora,Premium,36989.12070075069,12107.310524873885,4,8.0,22.18676812793023,4
MUS_0423,2022-04-02,34,Kadın,Istanbul,Lisans,Standart,43504.11447345213,12924.218118092285,7,6.0,32.98586613199631,6
MUS_0424,2022-02-27,57,Erkek,Ankara,Lise,Standart,40616.793989883015,4420.749876354359,3,7.0,47.9844609557007,4
MUS_0425,2022-11-24,50,Kadın,Ankara,Lisans,Premium,40646.41602302949,9908.70445114107,5,4.0,5.000619017827845,8
MUS_0426,2022-03-13,26,Erkek,Bursa,Lise,Premium,83741.99454903296,28251.183029228017,4,4.0,24.113822974328937,30
MUS_0427,2023-06-16,60,Erkek,Ankara,Lisans,Standart,44884.23057099378,61342.35477505282,2,,2.4806368330965887,4
MUS_0428,2023-12-09,65,Kadın,Izmir,Ortaokul,Premium,53743.72118182525,24548.514083593145,1,4.0,24.977271166185773,17
MUS_0429,2023-02-20,56,Erkek,Istanbul,Lisans,Standart,,8891.710761815908,2,4.0,,7
MUS_0430,2022-06-21,46,Erkek,Antalya,Lisans,Standart,58221.09769204035,22798.833198243436,5,5.0,45.55327646369353,42
MUS_0431,2023-09-08,59,Erkek,Ankara,Lisans,Standart,28819.967391624446,6551.493027203984,5,4.0,19.924624713654342,1
MUS_0432,2023-09-15,43,Kadın,Istanbul,Lisans,Standart,44610.483381946135,10599.115332553436,5,8.0,31.69362230260396,6
MUS_0433,2023-06-19,52,Erkek,Izmir,Lisans,Standart,18293.783211759095,3571.424305084117,8,,43.01436324072745,22
MUS_0434,2023-03-26,67,Erkek,Istanbul,Lisans,Premium,39462.931450914926,12754.72633789044,6,9.0,,2
MUS_0435,2023-09-26,42,Erkek,Istanbul,Ortaokul,Standart,22299.2847382379,5129.641695573479,3,2.0,25.190968516427297,15
MUS_0436,2022-04-30,41,Erkek,Antalya,Lisans,Standart,57989.53413175276,7879.354095077304,3,6.0,22.787885143072796,13
MUS_0437,2023-11-12,30,Erkek,Ankara,Lise,Standart,56271.20523595745,21115.523063643413,5,9.0,3.7869822648229357,45
MUS_0438,2023-11-23,24,Erkek,Bursa,Yukseklisans,Standart,28758.43246124635,10947.811452972845,3,4.0,0.6369471668607518,23
MUS_0439,2023-09-29,53,Kadın,Istanbul,Ortaokul,Standart,101193.2631860914,24714.97015147337,2,9.0,30.440104624924807,24
MUS_0440,2022-07-02,62,Erkek,Bursa,Lise,Premium,31478.525176776624,4095.176749960814,6,7.0,3.2732176073823007,72
MUS_0441,2023-09-19,37,Erkek,Istanbul,Lisans,Premium,16219.84140152346,4779.618758620721,6,10.0,19.018946851923662,96
MUS_0442,2022-12-30,18,Erkek,Ankara,Lisans,Premium,24598.506650624775,6720.61459063837,6,9.0,0.18032180532307485,25
MUS_0443,2023-03-11,25,Erkek,Adana,Ortaokul,Premium,21545.65581330514,7734.830971435341,6,8.0,,17
MUS_0444,2023-09-06,63,Kadın,Bursa,Lisans,Standart,43905.771114634525,9928.776725339943,7,,21.27075802202481,22
MUS_0445,2022-01-22,33,Kadın,Ankara,Lisans,Standart,19581.068521096797,7289.176520563571,2,5.0,6.3510384893143925,11
MUS_0446,2022-09-22,31,Erkek,Istanbul,Lisans,Standart,27733.406936468735,12480.44794529155,7,4.0,14.818380342041104,105
MUS_0447,2023-08-19,29,Erkek,Antalya,Lise,Standart,42500.7110460728,8195.912049731518,4,6.0,28.483034948596224,29
MUS_0448,2023-08-18,68,Erkek,Ankara,Lisans,Elit,38922.312346986786,19155.031021034214,5,5.0,32.835668400498854,8
MUS_0449,2023-09-12,40,Kadın,Bursa,Lisans,Standart,,9211.677485480857,5,4.0,23.11679398317234,1
MUS_0450,2022-05-04,32,Kadın,Bursa,Lisans,Standart,38676.99506578,8183.602583137904,5,6.0,40.19795580454729,1
MUS_0451,2023-05-31,45,Kadın,Istanbul,Lisans,Premium,30174.423822338274,8123.586485743853,4,9.0,5.622020585149285,5
MUS_0452,2022-04-17,51,Erkek,Istanbul,Lisans,Elit,16287.023609542766,2264.178934571554,4,1.0,4.227286130620389,6
MUS_0453,2023-07-28,19,Kadın,Izmir,Lise,Premium,29779.660015285343,4578.626940607857,3,6.0,2.212213450890416,12
MUS_0454,2022-06-28,49,Erkek,Istanbul,Ilkokul,Standart,45907.091919226244,12374.424960011776,3,6.0,26.791391972472113,5
MUS_0455,2023-06-23,40,Erkek,Istanbul,Lise,Standart,33912.28122194776,13536.986182322371,7,7.0,35.31158521172289,23
MUS_0456,2022-11-29,39,Erkek,Adana,Ortaokul,Standart,44167.48600236808,20072.095783930243,5,5.0,6.526069971126486,5
MUS_0457,2023-12-21,68,Erkek,Izmir,Lise,Standart,27081.564137742214,10248.976761854023,4,,31.947281092769625,4
MUS_0458,2023-02-28,42,Kadın,Bursa,Lisans,Standart,59704.82040592729,8624.14298765295,9,7.0,,15
MUS_0459,2023-04-07,39,Kadın,Izmir,Lise,Standart,10115.670815283918,3686.862032495983,5,7.0,49.36722500755576,52
MUS_0460,2022-09-26,39,Erkek,Izmir,Yukseklisans,Elit,38976.73686352811,13808.376818070854,5,1.0,35.873680463320575,15
MUS_0461,2023-06-21,66,Kadın,Istanbul,Ilkokul,Standart,71284.92643196312,30025.50895935853,6,7.0,32.87366675958129,12
MUS_0462,2022-12-28,69,Kadın,Istanbul,Lisans,Premium,76791.5016965901,33070.240068679195,6,9.0,28.522486743617225,20
MUS_0463,2022-01-14,59,Kadın,Istanbul,Lisans,Premium,32340.866149488153,14271.094962804631,6,5.0,49.86830907748519,7
MUS_0464,2023-03-21,23,Kadın,Ankara,Lise,Standart,18711.63725108507,5138.828592145107,4,6.0,49.022958542728865,10
MUS_0465,2023-08-30,32,Kadın,Bursa,Ortaokul,Premium,71914.73219865296,27301.256340680728,3,2.0,26.905756274726077,5
MUS_0466,2022-06-22,60,Kadın,Ankara,Lisans,Standart,35385.85406575722,7377.8180473471475,4,10.0,22.759167366713086,20
MUS_0467,2022-06-11,54,Kadın,Ankara,Lise,Standart,,16582.66231070412,5,3.0,23.105746135087617,28
MUS_0468,2023-03-21,50,Erkek,Ankara,Yukseklisans,Premium,23238.663008614352,4058.5330599071203,2,9.0,21.41711951616828,26
MUS_0469,2023-08-21,25,Erkek,Istanbul,Lisans,Standart,19439.381459297787,1848.391135420165,6,6.0,26.56991534981611,7
MUS_0470,2022-07-02,70,Kadın,Ankara,Yukseklisans,Elit,48143.026807394395,7541.513281646662,0,7.0,13.679213390718537,36
MUS_0471,2023-11-12,61,Erkek,Istanbul,Lise,Standart,,20848.331065442984,9,8.0,46.33943915572133,7
MUS_0472,2023-11-08,61,Kadın,Istanbul,Lisans,Standart,40165.83352444883,11696.225241196025,3,4.0,24.511504073096763,3
MUS_0473,2022-05-27,22,Erkek,Istanbul,Lisans,Standart,24784.583584477357,6949.194503491455,10,7.0,42.100390591930456,10
MUS_0474,2022-07-12,56,Erkek,Ankara,Lisans,Standart,21322.1259053959,9763.69998840559,4,6.0,23.765183733381,21
MUS_0475,2023-05-27,21,Erkek,Bursa,Lise,Standart,17745.294699153375,8173.7061766779825,4,3.0,35.91451369551215,3
MUS_0476,2023-11-26,23,Erkek,Istanbul,Lisans,Premium,27439.185870603127,6296.236510527553,7,9.0,16.844098223829,25
MUS_0477,2023-06-03,62,Kadın,Istanbul,Lisans,Premium,21962.09337093561,3807.0588057921223,5,2.0,31.240342886663026,47
MUS_0478,2022-11-21,49,Kadın,Izmir,Lisans,Premium,,6954.710680754157,4,8.0,24.91857227254597,8
MUS_0479,2022-05-04,69,Kadın,Istanbul,Lise,Standart,50295.5813435534,23288.82460391733,10,6.0,18.35571282668049,14
MUS_0480,2022-12-03,47,Kadın,Antalya,Yukseklisans,Premium,18778.503603400888,6144.267705403132,5,5.0,44.07781305340005,6
MUS_0481,2023-03-19,64,Erkek,Ankara,Ortaokul,Premium,59394.76325151046,20781.494425975765,7,8.0,5.6355841374454485,10
MUS_0482,2022-08-30,52,Erkek,Ankara,Yukseklisans,Premium,44224.57261293645,8839.870253777084,3,7.0,24.346157415955517,1
MUS_0483,2023-01-08,57,Kadın,Izmir,Yukseklisans,Standart,42073.383288675854,17797.32673249343,4,6.0,9.718453663306835,73
MUS_0484,2022-04-06,69,Kadın,Istanbul,Yukseklisans,Premium,83504.39323352456,29462.933583133115,3,7.0,43.05275456087958,12
MUS_0485,2022-11-27,33,Erkek,Izmir,Lisans,Premium,19093.412952724553,5741.253292310796,2,5.0,12.67346723578317,37
MUS_0486,2022-03-08,30,Erkek,Ankara,Lise,Standart,56212.02595891906,7286.52605553449,3,9.0,31.67151700559108,3
MUS_0487,2022-02-05,67,Erkek,Antalya,Doktora,Premium,,14715.492597784034,6,6.0,8.278175754267703,40
MUS_0488,2023-09-18,59,Kadın,Istanbul,Lise,Standart,131338.741580987,45068.93558776711,7,5.0,20.24568347354183,47
MUS_0489,2022-05-30,47,Kadın,Ankara,Lisans,Standart,30019.5100548713,5475.561531838292,5,8.0,44.96785978246821,30
MUS_0490,2023-02-24,36,Erkek,Izmir,Lisans,Standart,27690.532089844,9625.308661529472,3,1.0,8.303222220097023,56
MUS_0491,2022-04-19,34,Kadın,Istanbul,Lisans,Standart,44925.81655419677,16903.801662774713,3,5.0,,4
MUS_0492,2022-07-11,36,Kadın,Ankara,Lise,Standart,32713.585649625904,9963.352057495627,7,6.0,10.225518527797739,15
MUS_0493,2022-09-21,45,Erkek,Bursa,Lisans,Premium,24853.864160439665,9689.38880049984,3,9.0,20.787452626608292,23
MUS_0494,2022-04-15,43,Kadın,Bursa,Yukseklisans,Standart,22356.25905483648,7457.605945072174,4,10.0,27.030844218729968,21
MUS_0495,2022-02-03,54,Kadın,Istanbul,Ortaokul,Premium,75289.97299721118,35880.489425736596,7,8.0,28.86532090948739,47
MUS_0496,2023-10-03,43,Erkek,Bursa,Yukseklisans,Premium,20297.828402270443,2655.1097886531443,4,7.0,30.125566877657768,5
MUS_0497,2022-01-09,70,Erkek,Adana,Ilkokul,Standart,40600.82965325406,5737.2393298482975,2,8.0,32.00657076954611,4
MUS_0498,2022-02-14,40,Erkek,Antalya,Lise,Premium,61579.978344445735,10666.422569772118,3,6.0,13.588434883689876,7
MUS_0499,2023-08-11,26,Erkek,Istanbul,Ilkokul,Elit,63085.57977649171,23575.923074250193,2,6.0,20.068374285857953,53
MUS_0500,2022-07-25,29,Erkek,Bursa,Ortaokul,Premium,26880.967812259165,9337.676437112026,8,10.0,1.8659331787532207,67
MUS_0501,2023-06-12,70,Kadın,Istanbul,Yukseklisans,Premium,32758.167513204444,14916.18894466917,6,4.0,38.437848826568754,20
MUS_0502,2022-04-17,18,Erkek,Adana,Lise,Elit,29729.742346091432,11734.66000932086,12,6.0,41.85497508944512,16
MUS_0503,2022-06-23,18,Erkek,Ankara,Lise,Premium,16856.48315353761,5006.443414766358,4,9.0,9.961838174277277,22
MUS_0504,2023-02-23,64,Kadın,Istanbul,Lise,Standart,47513.00259998227,22988.3714998744,3,8.0,10.072198231484093,22
MUS_0505,2023-12-23,51,Kadın,Izmir,Lisans,Premium,37021.415549323465,7719.548674446012,1,2.0,2.1018201095210354,4
MUS_0506,2022-02-23,49,Erkek,Istanbul,Lisans,Premium,74629.60372885005,32411.061870977923,6,2.0,48.519191139624375,27
MUS_0507,2022-10-20,65,Erkek,Adana,Lise,Standart,24062.2006720413,6651.459755162437,2,7.0,40.359328405861454,14
MUS_0508,2022-02-01,42,Erkek,Adana,Lise,Standart,62589.21633993234,22424.35272864683,4,7.0,18.035160145301603,17
MUS_0509,2022-05-26,57,Kadın,Izmir,Yukseklisans,Premium,64836.05131836506,25257.881134353276,4,7.0,,1
MUS_0510,2023-10-25,62,Erkek,Istanbul,Lise,Standart,,13431.381079601471,5,6.0,14.598348032543429,34
MUS_0511,2022-03-12,70,Kadın,Izmir,Lisans,Elit,12265.788148350019,1600.8710029610618,4,10.0,,43
MUS_0512,2023-09-18,18,Kadın,Istanbul,Lise,Standart,28105.37649265212,7740.836060480264,5,5.0,35.865420616675415,23
MUS_0513,2022-05-10,33,Erkek,Istanbul,Lisans,Standart,88692.93921592875,28816.00226182413,7,7.0,22.368423899593605,33
MUS_0514,2023-09-22,56,Kadın,Bursa,Lise,Standart,42130.527924769594,18642.521880649896,6,6.0,43.679709664581175,17
MUS_0515,2023-01-28,22,Kadın,Istanbul,Lisans,Standart,51364.361397593566,14285.421805758571,4,4.0,25.8512931109405,23
MUS_0516,2023-10-04,39,Erkek,Ankara,Lise,Premium,34731.99923596475,16052.773671306539,5,5.0,7.2126634538905385,12
MUS_0517,2022-04-21,46,Kadın,Adana,Doktora,Elit,32476.71159222801,9201.956602363478,3,9.0,31.11456879188208,37
MUS_0518,2023-07-11,20,Erkek,Istanbul,Lise,Premium,14275.894801117427,4561.700378491437,1,9.0,23.11154829539013,15
MUS_0519,2023-05-12,29,Kadın,Istanbul,Lisans,Standart,54034.04600917011,22280.41895104864,4,5.0,46.78359315408629,27
MUS_0520,2023-02-01,43,Kadın,Antalya,Lise,Standart,62307.719297776915,20804.45430496425,5,9.0,19.594696046795672,23
MUS_0521,2023-08-15,33,Kadın,Istanbul,Lise,Premium,22574.33357284354,11023.001958985731,6,5.0,20.143286957505204,29
MUS_0522,2023-04-19,68,Kadın,Bursa,Lisans,Elit,33208.87502615499,12484.640321629491,4,7.0,32.53866948908051,36
MUS_0523,2023-10-03,54,Kadın,Adana,Lise,Standart,31043.023040477812,9676.645224260286,5,3.0,26.3493109163214,17
MUS_0524,2022-10-06,39,Kadın,Antalya,Yukseklisans,Standart,44805.07292802978,4606.91811317367,7,9.0,18.722493876921742,40
MUS_0525,2023-03-07,46,Kadın,Izmir,Yukseklisans,Standart,27662.091286432445,7054.715742908489,5,3.0,49.48872078400448,16
MUS_0526,2023-09-28,31,Kadın,Istanbul,Yukseklisans,Premium,57853.571131115845,12962.134888567905,5,,15.109275499970842,75
MUS_0527,2022-06-06,45,Erkek,Istanbul,Ilkokul,Premium,37633.96168701388,14864.507583277838,9,8.0,13.876439599251428,33
MUS_0528,2022-12-21,22,Erkek,Bursa,Lisans,Standart,10150.60381849756,1550.8018349092747,3,4.0,43.22138142610517,4
MUS_0529,2023-12-03,64,Erkek,Antalya,Lise,Standart,45313.493532734894,8451.14716618006,5,6.0,0.16864717752777536,42
MUS_0530,2022-12-12,66,Erkek,Ankara,Yukseklisans,Premium,59765.00056677006,10411.99518483229,3,2.0,10.062658045245382,19
MUS_0531,2022-07-04,47,Erkek,Istanbul,Lisans,Standart,20413.856100263223,3256.5080232253367,5,8.0,29.522334413098804,99
MUS_0532,2022-09-14,63,Kadın,Istanbul,Yukseklisans,Standart,44549.82334126043,9814.16126163327,4,6.0,8.122526392233242,30
MUS_0533,2023-10-09,69,Erkek,Istanbul,Lisans,Standart,90669.81995104784,41492.30390473274,3,7.0,49.29019613617941,2
MUS_0534,2023-11-29,22,Kadın,Izmir,Lisans,Standart,38408.46617525644,15920.78496563487,7,10.0,23.20978112108155,12
MUS_0535,2023-11-25,29,Erkek,Ankara,Ortaokul,Standart,64267.82731221367,25183.444938181125,5,6.0,29.868203748027543,17
MUS_0536,2023-05-26,33,Kadın,Antalya,Lisans,Premium,29112.488375065026,11864.154138325983,3,2.0,8.018673255259657,43
MUS_0537,2023-01-08,43,Kadın,Bursa,Lise,Premium,35990.77216287666,7938.733136623988,3,8.0,14.468905043596392,31
MUS_0538,2022-05-14,43,Erkek,Istanbul,Lisans,Premium,32783.78643123388,14873.816646645824,6,,30.731239133970778,11
MUS_0539,2022-03-31,65,Kadın,Izmir,Lisans,Premium,29924.70842419192,4483.4298997120295,7,10.0,27.477668664319882,25
MUS_0540,2022-02-13,38,Erkek,Ankara,Lisans,Standart,33729.866746618536,8188.206945592215,7,4.0,39.218197272058305,20
MUS_0541,2022-01-13,56,Kadın,Izmir,Lise,Premium,16069.19090882569,5567.498077197298,4,6.0,13.461658928715808,3
MUS_0542,2023-10-04,53,Erkek,Bursa,Lisans,Standart,30778.138648571323,4581.264004173079,4,9.0,32.6771073353267,6
MUS_0543,2023-08-14,50,Kadın,Bursa,Lise,Premium,,27773.38603036777,1,8.0,14.548775287443272,10
MUS_0544,2023-02-19,47,Erkek,Antalya,Lisans,Elit,22430.00771726328,6093.584449664515,4,7.0,29.337630987306017,5
MUS_0545,2023-12-31,54,Kadın,Istanbul,Ilkokul,Standart,21310.034930755843,8555.16471056443,3,5.0,30.25154838426043,3
MUS_0546,2023-11-27,40,Kadın,Istanbul,Lise,Standart,37444.16562288212,11016.442718910017,2,6.0,6.091955567724439,1
MUS_0547,2023-04-24,27,Erkek,Bursa,Lise,Standart,38391.50813024254,6694.744874178852,6,4.0,27.431655534313304,49
MUS_0548,2022-12-06,22,Erkek,Istanbul,Lisans,Standart,43858.87445960941,17509.84013158807,2,9.0,0.5969149977091248,8
MUS_0549,2022-04-22,53,Erkek,Istanbul,Ilkokul,Standart,34307.89266063806,7023.232178949228,6,4.0,25.060537568734574,8
MUS_0550,2023-01-12,51,Erkek,Istanbul,Lise,Premium,37644.12137388104,11138.288011212875,6,7.0,34.87609443040375,5
MUS_0551,2022-04-26,69,Kadın,Izmir,Yukseklisans,Elit,30471.820368914065,3872.8069472939615,6,7.0,3.641636449499436,15
MUS_0552,2022-10-18,48,Erkek,Istanbul,Ortaokul,Standart,19189.181244420244,6896.162382672351,6,6.0,46.93554082085136,17
MUS_0553,2023-11-20,27,Erkek,Izmir,Lisans,Standart,35042.050628635516,12990.292887607333,6,6.0,22.937776599472713,5
MUS_0554,2022-09-07,36,Erkek,Adana,Lisans,Standart,52171.85740008767,12944.735734986922,5,8.0,46.920813781203094,22
MUS_0555,2022-04-22,49,Kadın,Istanbul,Yukseklisans,Premium,46982.35164102928,22453.791956191737,7,6.0,5.369921184556626,30
MUS_0556,2023-03-02,18,Erkek,Istanbul,Lisans,Standart,15182.19952245126,6717.845114263941,7,5.0,47.495129720976735,11
MUS_0557,2023-03-16,22,Erkek,Istanbul,Lisans,Standart,41190.48992601732,15648.46988267935,9,6.0,5.459854971267336,21
MUS_0558,2022-05-22,62,Erkek,Antalya,Yukseklisans,Standart,23239.652009298796,9163.943730218678,5,8.0,23.0747899225668,16
MUS_0559,2022-05-24,21,Erkek,Istanbul,Lise,Standart,72844.47752275714,14726.022637042874,4,10.0,46.89960333634328,5
MUS_0560,2023-12-24,33,Kadın,Ankara,Yukseklisans,Standart,42750.44533331395,66297.57719772177,7,8.0,11.635410019443576,31
MUS_0561,2022-06-27,41,Erkek,Istanbul,Ilkokul,Premium,56848.32186317309,10230.243538239176,5,8.0,1.7392490429367025,38
MUS_0562,2023-09-04,33,Erkek,Bursa,Yukseklisans,Standart,36701.909850339085,5832.022465086781,5,7.0,39.65553375141104,25
MUS_0563,2022-12-10,19,Kadın,Ankara,Lise,Premium,35135.68292299551,17243.999618197842,4,7.0,29.794181883450495,9
MUS_0564,2022-11-14,66,Kadın,Bursa,Lisans,Standart,76720.36436480623,26930.436461820613,9,10.0,25.696059645072033,62
MUS_0565,2022-08-04,45,Erkek,Antalya,Lise,Premium,59064.609400305366,75919.90953939845,5,7.0,1.7171692176609188,14
MUS_0566,2023-07-19,49,Kadın,Istanbul,Lisans,Premium,38519.86364759649,8285.378549975452,6,,32.661563440342256,7
MUS_0567,2023-10-05,44,Kadın,Bursa,Ortaokul,Standart,32865.10668764124,11131.04000905975,0,10.0,8.581167594228239,12
MUS_0568,2022-07-10,37,Erkek,Istanbul,Yukseklisans,Standart,15466.205576452596,1882.6042280313322,6,8.0,46.559834010234766,28
MUS_0569,2022-03-11,41,Kadın,Antalya,Yukseklisans,Standart,42714.07488219869,6003.710641005693,8,6.0,34.286347553784104,44
MUS_0570,2022-04-10,29,Kadın,Izmir,Lise,Premium,34096.43169224829,3655.9906227754727,4,,35.35169440169182,10
MUS_0571,2023-08-02,67,Erkek,Antalya,Yukseklisans,Standart,47905.1370782537,14406.18326778491,6,6.0,11.629013630564023,6
MUS_0572,2022-11-15,52,Erkek,Istanbul,Lisans,Elit,55765.4299129329,18883.9772296148,3,,44.03769190283592,23
MUS_0573,2022-04-07,50,Erkek,Istanbul,Lisans,Standart,67269.3876106096,8672.420630075216,3,7.0,26.88662853916005,60
MUS_0574,2022-09-06,50,Kadın,Ankara,Lise,Premium,42980.2701409241,16474.470911635508,7,5.0,42.854208890711526,4
MUS_0575,2023-01-11,68,Kadın,Ankara,Lise,Premium,21521.759399924264,3935.075604505536,4,8.0,13.5473737416138,38
MUS_0576,2023-09-14,60,Kadın,Istanbul,Lise,Premium,12398.654337574491,4566.181780908526,2,4.0,37.7730856549123,15
MUS_0577,2023-04-14,54,Erkek,Ankara,Lise,Standart,24044.22374639145,11662.8754440161,1,4.0,28.728345183002375,38
MUS_0578,2022-05-09,29,Kadın,Istanbul,Yukseklisans,Standart,70738.42866934133,26584.063981043728,7,7.0,2.4209652905290815,16
MUS_0579,2022-04-26,20,Kadın,Ankara,Ortaokul,Premium,90377.058331114,40860.28475657292,2,7.0,20.267116188664346,11
MUS_0580,2022-10-29,18,Erkek,Bursa,Yukseklisans,Standart,32242.786542849124,15470.985951091281,5,4.0,9.195523256173244,28
MUS_0581,2022-02-24,50,Erkek,Ankara,Lise,Standart,17492.375388050586,5356.624767692236,6,10.0,17.958679393937803,55
MUS_0582,2023-07-06,57,Kadın,Istanbul,Lisans,Standart,26259.765358541765,10017.388122992703,7,7.0,19.16758171326112,9
MUS_0583,2022-10-21,27,Erkek,Ankara,Lisans,Standart,64145.095362229054,28306.84005439683,5,,23.74641765141924,14
MUS_0584,2022-09-08,60,Kadın,Istanbul,Yukseklisans,Standart,27024.345211884804,6345.818947487005,5,6.0,30.014522136423157,6
MUS_0585,2023-01-07,61,Erkek,Adana,Lise,Standart,48754.94824974148,9946.44797082046,8,8.0,28.54888262490996,4
MUS_0586,2023-06-02,46,Erkek,Istanbul,Lisans,Standart,,18826.126898669743,5,7.0,1.9495702352497535,36
MUS_0587,2023-02-20,30,Erkek,Izmir,Lise,Premium,51792.55176137183,20362.428023792305,6,,37.53446092443609,5
MUS_0588,2023-08-09,29,Erkek,Adana,Ilkokul,Premium,90129.7429426723,16780.018581731125,3,4.0,47.45919422363841,37
MUS_0589,2023-04-05,48,Kadın,Bursa,Lise,Premium,48770.97975344708,13465.86167756888,9,7.0,17.434064449248332,13
MUS_0590,2023-07-30,63,Erkek,Izmir,Lisans,Elit,39083.59678240782,16423.12544457063,5,6.0,8.987345066912928,120
MUS_0591,2023-05-24,19,Kadın,Antalya,Lise,Standart,95242.99842179895,30761.888285322402,5,8.0,27.000078155769263,5
MUS_0592,2022-05-21,68,Kadın,Adana,Lisans,Standart,43251.018050052466,15534.348051987248,7,9.0,35.24564641220721,2
MUS_0593,2022-02-08,67,Kadın,Izmir,Lise,Standart,24429.00051786938,9842.063252277861,4,5.0,33.94524472638316,1
MUS_0594,2023-10-22,52,Erkek,Izmir,Lisans,Standart,51212.17854166309,18052.600476573483,6,9.0,30.605478875042913,43
MUS_0595,2023-11-22,40,Kadın,Izmir,Lise,Elit,45420.906383626636,14456.428346389961,4,9.0,7.311612606410428,13
MUS_0596,2023-06-15,34,Kadın,Ankara,Lisans,Standart,31133.784561837463,12552.006206102144,5,9.0,41.841244720149916,1
MUS_0597,2023-06-13,43,Erkek,Izmir,Yukseklisans,Standart,28034.94295469487,10943.331082800443,6,,21.281078120940766,49
MUS_0598,2022-07-17,25,Erkek,Ankara,Lisans,Standart,31284.256299006614,10995.314434545422,2,9.0,11.0734291515935,50
MUS_0599,2023-01-31,46,Kadın,Istanbul,Lisans,Standart,27835.162017749688,6638.405139732515,9,7.0,4.3133070531548245,39
MUS_0600,2023-12-26,43,Kadın,Istanbul,Lise,Premium,31796.77315936375,8438.357983204189,2,6.0,20.835955748652452,6
MUS_0601,2023-09-17,27,Erkek,Istanbul,Lisans,Standart,23827.64401544853,11724.78100021607,5,7.0,30.898652342365367,11
MUS_0602,2022-08-11,43,Kadın,Istanbul,Lise,Elit,44049.85519535943,6528.652042449577,5,9.0,33.26888545757539,32
MUS_0603,2022-08-08,51,Kadın,Istanbul,Lise,Standart,42429.56377020683,8702.354086587327,2,6.0,48.136845569862835,16
MUS_0604,2022-12-20,68,Kadın,Izmir,Lisans,Standart,43157.042313860766,12981.972534222197,5,4.0,7.657404183187872,4
MUS_0605,2022-10-23,58,Kadın,Istanbul,Yukseklisans,Premium,35200.491701515275,15528.034677187441,10,4.0,49.2886832598776,6
MUS_0606,2022-09-28,24,Kadın,Bursa,Ortaokul,Standart,33228.67118009777,5255.565418458278,2,9.0,32.7337940286114,86
MUS_0607,2023-04-03,21,Erkek,Istanbul,Lisans,Elit,74682.63633799028,15682.36952893843,4,8.0,22.711452885360075,3
MUS_0608,2022-01-09,70,Erkek,Istanbul,Lisans,Elit,37560.30086043711,4979.595145023777,6,7.0,44.40971129240797,31
MUS_0609,2023-07-12,67,Erkek,Bursa,Ortaokul,Premium,68314.91680981117,25993.31042869617,7,5.0,34.72398709766964,15
MUS_0610,2023-06-25,62,Kadın,Izmir,Lise,Premium,22065.972794770147,4414.878953978683,7,8.0,17.43586074285076,33
MUS_0611,2023-08-30,28,Kadın,Istanbul,Lise,Standart,48756.26188502321,12457.472561626393,3,2.0,,25
MUS_0612,2023-09-07,46,Erkek,Antalya,Lise,Elit,25150.887965149213,7045.05881448673,6,7.0,33.33077284097674,13
MUS_0613,2023-02-18,53,Kadın,Antalya,Lise,Standart,27499.525689553833,12562.048017360652,9,6.0,34.941867789710976,10
MUS_0614,2023-07-24,42,Kadın,Istanbul,Lise,Premium,29556.14872994009,7967.784765170653,6,10.0,44.81949440430131,33
MUS_0615,2022-12-26,38,Kadın,Istanbul,Lise,Elit,28644.035506301756,91729.78693141586,8,7.0,22.420810398452762,9
MUS_0616,2023-11-26,53,Erkek,Adana,Lisans,Elit,28715.653516634826,8711.319144027293,7,7.0,32.84520529798783,37
MUS_0617,2022-05-20,27,Kadın,Izmir,Lisans,Premium,66745.19208273833,32676.54844649972,4,8.0,37.23445108188902,27
MUS_0618,2023-10-31,54,Erkek,Ankara,Doktora,Standart,,13165.109686941,3,7.0,22.697002906539076,20
MUS_0619,2022-07-08,26,Erkek,Antalya,Lise,Elit,40640.7970538192,20049.251998479645,10,5.0,4.1726057868896715,11
